Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,16/06/2025,2025,6,16,,22.6,,10.5,,16.6,,1.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,17/06/2025,2025,6,17,,21.4,,11.1,,16.3,,1.7,,0,,0,,0,,0,,,,11,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,18/06/2025,2025,6,18,,20.4,,13.3,,16.9,,1.1,,0,,1.3,,0,,1.3,,,,20,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,19/06/2025,2025,6,19,,19.2,,10.1,,14.7,,3.3,,0,,0,,0,,0,,,,20,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,20/06/2025,2025,6,20,,16.2,,11.8,,14,,4,,0,,10.7,,0,,10.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,21/06/2025,2025,6,21,,16.2,,11.6,,13.9,,4.1,,0,,12.8,,0,,12.8,,,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,22/06/2025,2025,6,22,,17.5,,11.2,,14.4,,3.6,,0,,0.8,,0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,23/06/2025,2025,6,23,,21.3,,14,,17.7,,0.3,,0,,0,,0,,0,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,24/06/2025,2025,6,24,,23.1,,12.3,,17.7,,0.3,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,25/06/2025,2025,6,25,,19.4,,12.9,,16.2,,1.8,,0,,0,T,0,,0,T,,,11,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,26/06/2025,2025,6,26,,17.7,,13.6,,15.7,,2.3,,0,,2.1,,0,,2.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,27/06/2025,2025,6,27,,17.5,,12.6,,15.1,,2.9,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,28/06/2025,2025,6,28,,,M,,M,,M,,M,,M,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,29/06/2025,2025,6,29,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,30/06/2025,2025,6,30,,24.6,,13.4,,19,,0,,1,,0,,0,,0,,,,29,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,01/07/2025,2025,7,1,,24.9,,15,,20,,0,,2,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,02/07/2025,2025,7,2,,23.4,,13.3,,18.4,,0,,0.4,,0,,0,,0,,,,11,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,03/07/2025,2025,7,3,,20.3,,12.8,,16.6,,1.4,,0,,0,,0,,0,,,,20,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,04/07/2025,2025,7,4,,23.4,,12,,17.7,,0.3,,0,,0,,0,,0,,,,11,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,05/07/2025,2025,7,5,,20.9,,12.6,,16.8,,1.2,,0,,0,,0,,0,,,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,06/07/2025,2025,7,6,,22,,12.9,,17.5,,0.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,07/07/2025,2025,7,7,,24.6,,13.9,,19.3,,0,,1.3,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,08/07/2025,2025,7,8,,25.9,,14,,20,,0,,2,,7.4,,0,,7.4,,,,12,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,09/07/2025,2025,7,9,,,M,,M,,M,,M,,M,9.6,,0,,9.6,,,,10,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,10/07/2025,2025,7,10,,21.6,,14.2,,17.9,,0.1,,0,,0,T,0,,0,T,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,11/07/2025,2025,7,11,,26.4,,12.8,,19.6,,0,,1.6,,0,,0,,0,,,,19,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,12/07/2025,2025,7,12,,24.7,,15.2,,20,,0,,2,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,13/07/2025,2025,7,13,,27.4,,16.8,,22.1,,0,,4.1,,0,,0,,0,,,,28,,54,
